
RK34 Adaptation Method: 
time:     V1:        V2:     
0.0000000969   0.2165691329   0.1696329930   
0.0000000969   0.2157744362   0.1692620177   
0.0000000969   0.2149834112   0.1688908891   
0.0000000970   0.2141960354   0.1685196189   
0.0000000970   0.2134122864   0.1681482191   
0.0000000970   0.2126321420   0.1677767014   
0.0000000971   0.2118555801   0.1674050771   
0.0000000971   0.2110825787   0.1670333579   
0.0000000971   0.2103131162   0.1666615549   
0.0000000972   0.2095471711   0.1662896793   
0.0000000972   0.2087847218   0.1659177421   
0.0000000972   0.2080257471   0.1655457541   
0.0000000972   0.2072702261   0.1651737262   
0.0000000973   0.2065181376   0.1648016688   
0.0000000973   0.2057694611   0.1644295926   
0.0000000973   0.2050241759   0.1640575079   
0.0000000974   0.2042822615   0.1636854248   
0.0000000974   0.2035436976   0.1633133536   
0.0000000974   0.2028084641   0.1629413043   
0.0000000975   0.2020765410   0.1625692867   
0.0000000975   0.2013479085   0.1621973105   
0.0000000975   0.2006225468   0.1618253854   
0.0000000976   0.1999004364   0.1614535210   
0.0000000976   0.1991815580   0.1610817265   
0.0000000976   0.1984658922   0.1607100114   
0.0000000976   0.1977534199   0.1603383848   
0.0000000977   0.1970441223   0.1599668557   
0.0000000977   0.1963379803   0.1595954332   
0.0000000977   0.1956349755   0.1592241260   
0.0000000978   0.1949350891   0.1588529428   
0.0000000978   0.1942383029   0.1584818924   
0.0000000978   0.1935445985   0.1581109831   
0.0000000979   0.1928539578   0.1577402235   
0.0000000979   0.1921663628   0.1573696219   
0.0000000979   0.1914817956   0.1569991863   
0.0000000979   0.1908002385   0.1566289250   
0.0000000980   0.1901216738   0.1562588459   
0.0000000980   0.1894460842   0.1558889569   
0.0000000980   0.1887734522   0.1555192658   
0.0000000981   0.1881037607   0.1551497803   
0.0000000981   0.1874369925   0.1547805081   
0.0000000981   0.1867731307   0.1544114565   
0.0000000982   0.1861121584   0.1540426330   
0.0000000982   0.1854540589   0.1536740449   
0.0000000982   0.1847988157   0.1533056995   
0.0000000982   0.1841464122   0.1529376038   
0.0000000983   0.1834968321   0.1525697648   
0.0000000983   0.1828500591   0.1522021896   
0.0000000983   0.1822060773   0.1518348849   
0.0000000984   0.1815648704   0.1514678576   
0.0000000984   0.1809264227   0.1511011142   
0.0000000984   0.1802907185   0.1507346614   
0.0000000985   0.1796577419   0.1503685056   
0.0000000985   0.1790274776   0.1500026533   
0.0000000985   0.1783999101   0.1496371108   
0.0000000985   0.1777750241   0.1492718843   
0.0000000986   0.1771528043   0.1489069800   
0.0000000986   0.1765332358   0.1485424039   
0.0000000986   0.1759163034   0.1481781621   
0.0000000987   0.1753019924   0.1478142604   
0.0000000987   0.1746902879   0.1474507046   
0.0000000987   0.1740811754   0.1470875006   
0.0000000988   0.1734746402   0.1467246540   
0.0000000988   0.1728706679   0.1463621703   
0.0000000988   0.1722692442   0.1460000551   
0.0000000988   0.1716703547   0.1456383139   
0.0000000989   0.1710739855   0.1452769519   
0.0000000989   0.1704801224   0.1449159746   
0.0000000989   0.1698887515   0.1445553870   
0.0000000990   0.1692998589   0.1441951943   
0.0000000990   0.1687134310   0.1438354017   
0.0000000990   0.1681294540   0.1434760141   
0.0000000991   0.1675479145   0.1431170363   
0.0000000991   0.1669687989   0.1427584734   
0.0000000991   0.1663920940   0.1424003300   
0.0000000992   0.1658177864   0.1420426109   
0.0000000992   0.1652458631   0.1416853207   
0.0000000992   0.1646763109   0.1413284641   
0.0000000992   0.1641091168   0.1409720454   
0.0000000993   0.1635442680   0.1406160692   
0.0000000993   0.1629817517   0.1402605399   
0.0000000993   0.1624215551   0.1399054618   
0.0000000994   0.1618636657   0.1395508390   
0.0000000994   0.1613080709   0.1391966759   
0.0000000994   0.1607547583   0.1388429765   
0.0000000995   0.1602037156   0.1384897449   
0.0000000995   0.1596549303   0.1381369851   
0.0000000995   0.1591083905   0.1377847010   
0.0000000995   0.1585640840   0.1374328966   
0.0000000996   0.1580219987   0.1370815756   
0.0000000996   0.1574821228   0.1367307418   
0.0000000996   0.1569444445   0.1363803990   
0.0000000997   0.1564089518   0.1360305507   
0.0000000997   0.1558756333   0.1356812005   
0.0000000997   0.1553444772   0.1353323520   
0.0000000998   0.1548154721   0.1349840087   
0.0000000998   0.1542886065   0.1346361740   
0.0000000998   0.1537638690   0.1342888512   
0.0000000998   0.1532412485   0.1339420436   
0.0000000999   0.1527207336   0.1335957546   
0.0000000999   0.1522023133   0.1332499872   
0.0000000999   0.1516859765   0.1329047448   
0.0000001000   0.1511717122   0.1325600303   
0.0000001000   0.1506595096   0.1322158468   

